,REQUEST_GUID,FORM_ID,COUNTRY,USAGE,UPDATE_DT,FUNCTION,RESULT_INDICATOR,OPERATOR,LIMIT,UNIT,HIGH_OPERATOR,HIGH_LIMIT,CITATION,REGLINK,COMMENTS,CITATION_UPDATE_IN_PROGRESS,REGULATION_NAME
893318,20211122226,748992,Moldova,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893323,20211122226,748992,Saudi Arabia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893324,20211122226,748992,Saudi Arabia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893328,20211122226,748992,Lithuania,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893329,20211122226,748992,Lithuania,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893330,20211122226,748992,Lithuania,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893334,20211122226,748992,Oman,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893335,20211122226,748992,Oman,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893336,20211122226,748992,Oman,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893341,20211122226,748992,Romania,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893342,20211122226,748992,Romania,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893343,20211122226,748992,Romania,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893349,20211122226,748992,Slovenia,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893350,20211122226,748992,Slovenia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893351,20211122226,748992,Slovenia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893357,20211122226,748992,Monaco,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893358,20211122226,748992,Monaco,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893359,20211122226,748992,Monaco,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893366,20211122226,748992,South Africa,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893367,20211122226,748992,South Africa,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893368,20211122226,748992,South Africa,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893375,20211122226,748992,New Caledonia,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893376,20211122226,748992,New Caledonia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893377,20211122226,748992,New Caledonia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893381,20211122226,748992,Puerto Rico,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893382,20211122226,748992,Puerto Rico,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893388,20211122226,748992,San Marino,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893389,20211122226,748992,San Marino,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893390,20211122226,748992,San Marino,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893394,20211122226,748992,Luxembourg,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893398,20211122226,748992,Luxembourg,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893399,20211122226,748992,Luxembourg,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893403,20211122226,748992,Montenegro,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893404,20211122226,748992,Montenegro,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893405,20211122226,748992,Montenegro,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893411,20211122226,748992,Sint Maarten,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893412,20211122226,748992,Sint Maarten,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893416,20211122226,748992,Latvia,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893417,20211122226,748992,Latvia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893418,20211122226,748992,Latvia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893423,20211122226,748992,New Zealand,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.1,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893424,20211122226,748992,New Zealand,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893425,20211122226,748992,New Zealand,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893429,20211122226,748992,Slovakia,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893430,20211122226,748992,Slovakia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893431,20211122226,748992,Slovakia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893435,20211122226,748992,Malaysia,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893436,20211122226,748992,Malaysia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
893437,20211122226,748992,Malaysia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895459,20211122226,748992,US Virgin Islands,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895460,20211122226,748992,US Virgin Islands,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895495,20211122226,748992,Switzerland,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895496,20211122226,748992,Switzerland,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895497,20211122226,748992,Switzerland,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895518,20211122226,748992,United Arab Emirates,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895519,20211122226,748992,United Arab Emirates,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895521,20211122226,748992,United Arab Emirates,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895538,20211122226,748992,Thailand,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895539,20211122226,748992,Thailand,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895540,20211122226,748992,Thailand,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895562,20211122226,748992,Turkey,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895563,20211122226,748992,Turkey,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895564,20211122226,748992,Turkey,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895575,20211122226,748992,Spain,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895576,20211122226,748992,Spain,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895577,20211122226,748992,Spain,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895581,20211122226,748992,United Kingdom,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895582,20211122226,748992,United Kingdom,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895583,20211122226,748992,United Kingdom,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895595,20211122226,748992,United States,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895596,20211122226,748992,United States,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895629,20211122226,748992,Sweden,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895630,20211122226,748992,Sweden,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895631,20211122226,748992,Sweden,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895650,20211122226,748992,Turks & Caicos,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895651,20211122226,748992,Turks & Caicos,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
895652,20211122226,748992,Turks & Caicos,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
990007,20211122226,748992,Saudi Arabia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.603 Dinotefuran; tolerances for residues [84 FR 59936, Nov. 7, 2019]  - Pesticide Residues",doc=us_40cfr180_603_2019.pdf&pg=1,"**Citation details:**<br> **comments:** Compliance with the tolerance levels specified to Footnote 1: No U.S. registrations for tea Tolerances are established for residues of dinotefuran, (RS)-1-methyl-2- nitro-3-((tetrahydro-3-furanyl)methyl)guanidine, including its metabolites and degradates There are no U.S. registrations for tea   **Substance:** Dinotefuran **function:** Pesticides  **usage:** Tea- dried **country:** United States **expressed as:** Stoichiometric equivalent of dinotefuran **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
990009,20211122226,748992,Guam,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.603 Dinotefuran; tolerances for residues [84 FR 59936, Nov. 7, 2019]  - Pesticide Residues",doc=us_40cfr180_603_2019.pdf&pg=1,"**Citation details:**<br> **comments:** Compliance with the tolerance levels specified to Footnote 1: No U.S. registrations for tea Tolerances are established for residues of dinotefuran, (RS)-1-methyl-2- nitro-3-((tetrahydro-3-furanyl)methyl)guanidine, including its metabolites and degradates There are no U.S. registrations for tea   **Substance:** Dinotefuran **function:** Pesticides  **usage:** Tea- dried **country:** United States **expressed as:** Stoichiometric equivalent of dinotefuran **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
990010,20211122226,748992,WHO,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,-,2450.0,PPM,-,,Recommended Classification of Pesticides by Hazard and guidelines to classification (2019) - Pesticide Residues,doc=who_class_pest_2019.pdf&pg=43,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** Food   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990011,20211122226,748992,WHO,Tea (instant),2021-11-22,Pesticides,LIMITED,-,2450.0,PPM,-,,Recommended Classification of Pesticides by Hazard and guidelines to classification (2019) - Pesticide Residues,doc=who_class_pest_2019.pdf&pg=43,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** Food   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990012,20211122226,748992,WHO,Tea (ready-to-drink),2021-11-22,Pesticides,LIMITED,-,2450.0,PPM,-,,Recommended Classification of Pesticides by Hazard and guidelines to classification (2019) - Pesticide Residues,doc=who_class_pest_2019.pdf&pg=43,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** Food   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990018,20211122226,748992,Puerto Rico,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.603 Dinotefuran; tolerances for residues [84 FR 59936, Nov. 7, 2019]  - Pesticide Residues",doc=us_40cfr180_603_2019.pdf&pg=1,"**Citation details:**<br> **comments:** Compliance with the tolerance levels specified to Footnote 1: No U.S. registrations for tea Tolerances are established for residues of dinotefuran, (RS)-1-methyl-2- nitro-3-((tetrahydro-3-furanyl)methyl)guanidine, including its metabolites and degradates There are no U.S. registrations for tea   **Substance:** Dinotefuran **function:** Pesticides  **usage:** Tea- dried **country:** United States **expressed as:** Stoichiometric equivalent of dinotefuran **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
990019,20211122226,748992,Palestine,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,200000.0,PPM,-,,Ministry of Agriculture - Permitted Pesticides [Arabic] - Pesticide Residues 1,doc=ps_permitted_pesticides_ar.pdf&pg=1,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** Ø·Ø¹Ø§Ù [Food]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990020,20211122226,748992,Palestine,Tea (instant),2021-11-22,Pesticides,LIMITED,<=,200000.0,PPM,-,,Ministry of Agriculture - Permitted Pesticides [Arabic] - Pesticide Residues 1,doc=ps_permitted_pesticides_ar.pdf&pg=1,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** Ø·Ø¹Ø§Ù [Food]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990021,20211122226,748992,Palestine,Tea (ready-to-drink),2021-11-22,Pesticides,LIMITED,<=,200000.0,PPM,-,,Ministry of Agriculture - Permitted Pesticides [Arabic] - Pesticide Residues 1,doc=ps_permitted_pesticides_ar.pdf&pg=1,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** Ø·Ø¹Ø§Ù [Food]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990023,20211122226,748992,US Virgin Islands,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.603 Dinotefuran; tolerances for residues [84 FR 59936, Nov. 7, 2019]  - Pesticide Residues",doc=us_40cfr180_603_2019.pdf&pg=1,"**Citation details:**<br> **comments:** Compliance with the tolerance levels specified to Footnote 1: No U.S. registrations for tea Tolerances are established for residues of dinotefuran, (RS)-1-methyl-2- nitro-3-((tetrahydro-3-furanyl)methyl)guanidine, including its metabolites and degradates There are no U.S. registrations for tea   **Substance:** Dinotefuran **function:** Pesticides  **usage:** Tea- dried **country:** United States **expressed as:** Stoichiometric equivalent of dinotefuran **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
990025,20211122226,748992,Trinidad & Tobago,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.603 Dinotefuran; tolerances for residues [84 FR 59936, Nov. 7, 2019]  - Pesticide Residues",doc=us_40cfr180_603_2019.pdf&pg=1,"**Citation details:**<br> **comments:** Compliance with the tolerance levels specified to Footnote 1: No U.S. registrations for tea Tolerances are established for residues of dinotefuran, (RS)-1-methyl-2- nitro-3-((tetrahydro-3-furanyl)methyl)guanidine, including its metabolites and degradates There are no U.S. registrations for tea   **Substance:** Dinotefuran **function:** Pesticides  **usage:** Tea- dried **country:** United States **expressed as:** Stoichiometric equivalent of dinotefuran **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
990026,20211122226,748992,Sint Maarten,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.603 Dinotefuran; tolerances for residues [84 FR 59936, Nov. 7, 2019]  - Pesticide Residues",doc=us_40cfr180_603_2019.pdf&pg=1,"**Citation details:**<br> **comments:** Compliance with the tolerance levels specified to Footnote 1: No U.S. registrations for tea Tolerances are established for residues of dinotefuran, (RS)-1-methyl-2- nitro-3-((tetrahydro-3-furanyl)methyl)guanidine, including its metabolites and degradates There are no U.S. registrations for tea   **Substance:** Dinotefuran **function:** Pesticides  **usage:** Tea- dried **country:** United States **expressed as:** Stoichiometric equivalent of dinotefuran **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
990028,20211122226,748992,Bosnia-Herzegovina,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LISTED,-,,-,-,,Pravilnik Sl. Glasnik BiH br. 89/12: Ordinance on maximum levels of pesticide residues in food and feed  - 2. Amendment: Pravilnik Sl. Glasnik BiH br. 21/19 (Croatian) - D and E,doc=bs_br21_prav_res_22_01_19.pdf&pg=346,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** 600000 Tea- coffee- herbal infusions and cocoa [600000 Äaj- kafa- biljne infuzije i kakao]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990029,20211122226,748992,Bosnia-Herzegovina,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LISTED,-,,-,-,,Pravilnik Sl. Glasnik BiH br. 89/12: Ordinance on maximum levels of pesticide residues in food and feed  - 2. Amendment: Pravilnik Sl. Glasnik BiH br. 21/19 (Croatian) - D and E,doc=bs_br21_prav_res_22_01_19.pdf&pg=346,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** 610000 Tea [dried leaves and stems- fermented or in other than camellia sinensis] [610000 Äaj [osuÅ¡eni listovi i stabljike- fermentirani ili u drugaÄijem obliku od biljke camellia sinensis]]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990040,20211122226,748992,Serbia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,-,0.01,PPM,-,,Pravilnik Sl. Glasnik RS br. 132/2020: On maximum allowed quantities of residues of plant protection products in food and feed (Serbian) - Pesticide Residues 3,doc=rs_prav_ppp_br132_2020.pdf&pg=65,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** All products [ÑÐ²Ðµ Ð¿ÑÐ¾Ð¸Ð·Ð²Ð¾Ð´Ðµ]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
990041,20211122226,748992,Serbia,Tea (instant),2021-11-22,Pesticides,LIMITED,-,0.01,PPM,-,,Pravilnik Sl. Glasnik RS br. 132/2020: On maximum allowed quantities of residues of plant protection products in food and feed (Serbian) - Pesticide Residues 3,doc=rs_prav_ppp_br132_2020.pdf&pg=65,**Citation details:**<br>    **Substance:** Dinotefuran **function:** Pesticides  **usage:** All products [ÑÐ²Ðµ Ð¿ÑÐ¾Ð¸Ð·Ð²Ð¾Ð´Ðµ]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
